id,Entity,Type,rdfs:label,has_alternative_id,has_broad_synonym,Superclass,Superclass,Superclass,adjacent_to,derives_from,guided_by,has_origin,has_part,has_part,has_part,has_part,has_part,member_of,non_functional_homolog_of,part_of,part_of,variant_of
836,mRNA_region,Class,mRNA_region,,,mature_transcript_region,,,,,,,,,,,,,,mRNA,,
837,UTR_region,Class,UTR_region,,,mRNA_region,,,,,,,,,,,,,,,,
838,rRNA_primary_transcript_region,Class,rRNA_primary_transcript_region,,,primary_transcript_region,,,,,,,,,,,,,,rRNA_primary_transcript,,
839,polypeptide_region,Class,polypeptide_region,BS:00124,,SO_0001411,,,,,,,,,,,,,,polypeptide,,
840,repeat_component,Class,repeat_component,,,SO_0001412,,,,,,,,,,,,,,,,
841,spliceosomal_intron_region,Class,spliceosomal_intron_region,,,primary_transcript_region,,,,,,,,,,,,,,spliceosomal_intron,,
842,gene_component_region,Class,gene_component_region,,,SO_0001411,,,,,,,,,,,,,,gene,,
847,tmRNA_region,Class,tmRNA_region,,,mature_transcript_region,,,,,,,,,,,,,,tmRNA,,
848,LTR_component,Class,LTR_component,,,repeat_component,,,,,,,,,,,,,,long_terminal_repeat,,
849,three_prime_LTR_component,Class,three_prime_LTR_component,,,LTR_component,,,,,,,,,,,,,,three_prime_LTR,,
850,five_prime_LTR_component,Class,five_prime_LTR_component,,,LTR_component,,,,,,,,,,,,,,five_prime_LTR,,
851,CDS_region,Class,CDS_region,,,mRNA_region,,,,,,,,,,,,,,CDS,,
852,exon_region,Class,exon_region,,,transcript_region,,,,,,,,,,,,,,exon,,
853,homologous_region,Class,homologous_region,,,conserved_region,,,,,,,,,,,,,,,,
854,paralogous_region,Class,paralogous_region,,,homologous_region,,,,,,,,,,,,,,,,
855,orthologous_region,Class,orthologous_region,,,homologous_region,,,,,,,,,,,,,,,,
856,conserved,Class,conserved,,,feature_attribute,,,,,,,,,,,,,,,,
857,homologous,Class,homologous,,,conserved,,,,,,,,,,,,,,,,
858,orthologous,Class,orthologous,,,homologous,,,,,,,,,,,,,,,,
859,paralogous,Class,paralogous,,,homologous,,,,,,,,,,,,,,,,
860,syntenic,Class,syntenic,,,conserved,,,,,,,,,,,,,,,,
861,capped_primary_transcript,Class,capped_primary_transcript,,,primary_transcript,,,,,,,,,,,,,,,,
862,capped_mRNA,Class,capped_mRNA,,,mRNA,,,,,,,,,,,,,,,,
863,mRNA_attribute,Class,mRNA_attribute,,,transcript_attribute,,,,,,,,,,,,,,,,
864,exemplar,Class,exemplar,,,mRNA_attribute,,,,,,,,,,,,,,,,
865,frameshift,Class,frameshift,,,mRNA_attribute,,,,,,,,,,,,,,,,
866,minus_1_frameshift,Class,minus_1_frameshift,,,frameshift,,,,,,,,,,,,,,,,
867,minus_2_frameshift,Class,minus_2_frameshift,,,frameshift,,,,,,,,,,,,,,,,
868,plus_1_frameshift,Class,plus_1_frameshift,,,frameshift,,,,,,,,,,,,,,,,
869,plus_2_framshift,Class,plus_2_framshift,,,frameshift,,,,,,,,,,,,,,,,
870,trans_spliced,Class,trans_spliced,,,transcript_attribute,,,,,,,,,,,,,,,,
871,polyadenylated_mRNA,Class,polyadenylated_mRNA,,,mRNA,,,,,,,,,,,,,,,,
872,trans_spliced_mRNA,Class,trans_spliced_mRNA,,,mRNA,trans_spliced_transcript,,,,,,,,,,,,,,,
873,edited_transcript,Class,edited_transcript,,,transcript,,,,,,,,,,,,,,,,
874,edited_transcript_by_A_to_I_substitution,Class,edited_transcript_by_A_to_I_substitution,,,edited_mRNA,edited_transcript,,,,,,,,,,,,,,,
875,bound_by_protein,Class,bound_by_protein,,,bound_by_factor,,,,,,,,,,,,,,,,
876,bound_by_nucleic_acid,Class,bound_by_nucleic_acid,,,bound_by_factor,,,,,,,,,,,,,,,,
877,alternatively_spliced,Class,alternatively_spliced,,,transcript_attribute,,,,,,,,,,,,,,,,
878,monocistronic,Class,monocistronic,,,transcript_attribute,,,,,,,,,,,,,,,,
879,dicistronic,Class,dicistronic,,,polycistronic,,,,,,,,,,,,,,,,
880,polycistronic,Class,polycistronic,,,transcript_attribute,,,,,,,,,,,,,,,,
881,recoded,Class,recoded,,,mRNA_attribute,,,,,,,,,,,,,,,,
882,codon_redefined,Class,codon_redefined,,,recoded,,,,,,,,,,,,,,,,
883,stop_codon_read_through,Class,stop_codon_read_through,,,recoded_codon,,,,,,,,,,,,,,,,
884,stop_codon_redefined_as_pyrrolysine,Class,stop_codon_redefined_as_pyrrolysine,,,stop_codon_read_through,,,,,,,,,,,,,,,,
885,stop_codon_redefined_as_selenocysteine,Class,stop_codon_redefined_as_selenocysteine,,,stop_codon_read_through,,,,,,,,,,,,,,,,
886,recoded_by_translational_bypass,Class,recoded_by_translational_bypass,,,recoded,,,,,,,,,,,,,,,,
887,translationally_frameshifted,Class,translationally_frameshifted,,,recoded,,,,,,,,,,,,,,,,
888,maternally_imprinted_gene,Class,maternally_imprinted_gene,,,gene,epigenetically_modified_gene,,,,,,,,,,,,,,,
889,paternally_imprinted_gene,Class,paternally_imprinted_gene,,,gene,epigenetically_modified_gene,,,,,,,,,,,,,,,
890,post_translationally_regulated_gene,Class,post_translationally_regulated_gene,,,gene,,,,,,,,,,,,,,,,
891,negatively_autoregulated_gene,Class,negatively_autoregulated_gene,,,gene,,,,,,,,,,,,,,,,
892,positively_autoregulated_gene,Class,positively_autoregulated_gene,,,gene,,,,,,,,,,,,,,,,
893,silenced,Class,silenced,,,transcriptionally_repressed,,,,,,,,,,,,,,,,
894,silenced_by_DNA_modification,Class,silenced_by_DNA_modification,,,silenced,,,,,,,,,,,,,,,,
895,silenced_by_DNA_methylation,Class,silenced_by_DNA_methylation,,,silenced_by_DNA_modification,,,,,,,,,,,,,,,,
896,translationally_regulated_gene,Class,translationally_regulated_gene,,,gene,,,,,,,,,,,,,,,,
897,allelically_excluded_gene,Class,allelically_excluded_gene,,,epigenetically_modified_gene,,,,,,,,,,,,,,,,
898,epigenetically_modified_gene,Class,epigenetically_modified_gene,,,gene,,,,,,,,,,,,,,,,
902,transgene,Class,transgene,,,gene,,,,,,,,,,,,,,,,
903,endogenous_retroviral_sequence,Class,endogenous_retroviral_sequence,,,proviral_location,,,,,,,,,,,,,,,,
904,rearranged_at_DNA_level,Class,rearranged_at_DNA_level,,,epigenetically_modified,,,,,,,,,,,,,,,,
905,status,Class,status,,,feature_attribute,,,,,,,,,,,,,,,,
906,independently_known,Class,independently_known,,,status,,,,,,,,,,,,,,,,
907,supported_by_sequence_similarity,Class,supported_by_sequence_similarity,,,predicted,,,,,,,,,,,,,,,,
908,supported_by_domain_match,Class,supported_by_domain_match,,,supported_by_sequence_similarity,,,,,,,,,,,,,,,,
909,supported_by_EST_or_cDNA,Class,supported_by_EST_or_cDNA,,,supported_by_sequence_similarity,,,,,,,,,,,,,,,,
910,orphan,Class,orphan,,,predicted,,,,,,,,,,,,,,,,
911,predicted_by_ab_initio_computation,Class,predicted_by_ab_initio_computation,,,predicted,,,,,,,,,,,,,,,,
912,asx_turn,Class,asx_turn,BS:00203,,polypeptide_turn_motif,,,,,,,,,,,,,,,,
913,cloned_cDNA_insert,Class,cloned_cDNA_insert,,,clone_insert,,,,,,,,,,,,,,,,
914,cloned_genomic_insert,Class,cloned_genomic_insert,,,clone_insert,,,,,,,,,,,,,,,,
915,engineered_insert,Class,engineered_insert,,,engineered_region,clone_insert,,,,,,,,,,,,,,,
929,edited_mRNA,Class,edited_mRNA,,,edited_transcript,,,,,,,,,,,,,,,,
930,guide_RNA_region,Class,guide_RNA_region,,,mature_transcript_region,,,,,,,,,,,,,,guide_RNA,,
931,anchor_region,Class,anchor_region,,,guide_RNA_region,,,,,,,,,,,,,,,,
932,pre_edited_mRNA,Class,pre_edited_mRNA,,,protein_coding_primary_transcript,,,,,,,,,,,,,,,,
933,intermediate,Class,intermediate,,,feature_attribute,,,,,,,,,,,,,,,,
934,miRNA_target_site,Class,miRNA_target_site,,,binding_site,,,,,,,,,,,,,,,,
935,edited_CDS,Class,edited_CDS,,,CDS,,,,,,,,,,,,,,,,
936,vertebrate_immunoglobulin_T_cell_receptor_rearranged_segment,Class,vertebrate_immunoglobulin_T_cell_receptor_rearranged_segment,,,vertebrate_immune_system_gene_recombination_feature,,,,,,,,,,,,,,,,
938,vertebrate_immunoglobulin_T_cell_receptor_rearranged_gene_cluster,Class,vertebrate_immunoglobulin_T_cell_receptor_rearranged_gene_cluster,,,vertebrate_immune_system_gene_recombination_feature,,,,,,,,,,,,,,,,
939,vertebrate_immune_system_gene_recombination_signal_feature,Class,vertebrate_immune_system_gene_recombination_signal_feature,,,vertebrate_immune_system_gene_recombination_feature,,,,,,,,,,,,,,,,
940,recombinationally_rearranged,Class,recombinationally_rearranged,,,feature_attribute,,,,,,,,,,,,,,,,
941,recombinationally_rearranged_vertebrate_immune_system_gene,Class,recombinationally_rearranged_vertebrate_immune_system_gene,,,recombinationally_rearranged_gene,,,,,,,,,,,,,,,,
942,attP_site,Class,attP_site,,,integration_excision_site,,,,,,,,,,,,,,phage_sequence,,
943,attB_site,Class,attB_site,,,integration_excision_site,,,,,,,,,,,,,,,,
944,attL_site,Class,attL_site,,,integration_excision_site,,,,,,,,,,,,,,,,
945,attR_site,Class,attR_site,,,integration_excision_site,,,,,,,,,,,,,,,,
946,integration_excision_site,Class,integration_excision_site,,,site_specific_recombination_target_region,,,,,,,,,,,,,,,,
947,resolution_site,Class,resolution_site,,,site_specific_recombination_target_region,,,,,,,,,,,,,,,,
948,inversion_site,Class,inversion_site,,,site_specific_recombination_target_region,,,,,,,,,,,,,,,,
949,dif_site,Class,dif_site,,,resolution_site,,,,,,,,,,,,,,,,
950,attC_site,Class,attC_site,,,integration_excision_site,,,,,,,,,,,,,,integron,,
951,eukaryotic_terminator,Class,eukaryotic_terminator,,,terminator,,,,,,,,,,,,,,,,
952,oriV,Class,oriV,,,origin_of_replication,,,,,,,,,,,,,,,,
953,oriC,Class,oriC,,,origin_of_replication,,,,,,,,,,,,,,,,
954,DNA_chromosome,Class,DNA_chromosome,,,chromosome,,,,,,,,,,,,,,,,
955,double_stranded_DNA_chromosome,Class,double_stranded_DNA_chromosome,,,DNA_chromosome,,,,,,,,,,,,,,,,
956,single_stranded_DNA_chromosome,Class,single_stranded_DNA_chromosome,,,DNA_chromosome,,,,,,,,,,,,,,,,
957,linear_double_stranded_DNA_chromosome,Class,linear_double_stranded_DNA_chromosome,,,double_stranded_DNA_chromosome,,,,,,,,,,,,,,,,
958,circular_double_stranded_DNA_chromosome,Class,circular_double_stranded_DNA_chromosome,,,double_stranded_DNA_chromosome,,,,,,,,,,,,,,,,
959,linear_single_stranded_DNA_chromosome,Class,linear_single_stranded_DNA_chromosome,,,single_stranded_DNA_chromosome,,,,,,,,,,,,,,,,
960,circular_single_stranded_DNA_chromosome,Class,circular_single_stranded_DNA_chromosome,,,single_stranded_DNA_chromosome,,,,,,,,,,,,,,,,
961,RNA_chromosome,Class,RNA_chromosome,,,chromosome,,,,,,,,,,,,,,,,
962,single_stranded_RNA_chromosome,Class,single_stranded_RNA_chromosome,,,RNA_chromosome,,,,,,,,,,,,,,,,
963,linear_single_stranded_RNA_chromosome,Class,linear_single_stranded_RNA_chromosome,,,single_stranded_RNA_chromosome,,,,,,,,,,,,,,,,
964,linear_double_stranded_RNA_chromosome,Class,linear_double_stranded_RNA_chromosome,,,double_stranded_RNA_chromosome,,,,,,,,,,,,,,,,
965,double_stranded_RNA_chromosome,Class,double_stranded_RNA_chromosome,,,RNA_chromosome,,,,,,,,,,,,,,,,
966,circular_single_stranded_RNA_chromosome,Class,circular_single_stranded_RNA_chromosome,,,single_stranded_RNA_chromosome,,,,,,,,,,,,,,,,
967,circular_double_stranded_RNA_chromosome,Class,circular_double_stranded_RNA_chromosome,,,double_stranded_RNA_chromosome,,,,,,,,,,,,,,,,
973,insertion_sequence,Class,insertion_sequence,,,terminal_inverted_repeat_element,,,,,,,,,,,,,,,,
975,minicircle_gene,Class,minicircle_gene,,,kinetoplast_gene,,,,,,,,,,,,,,,,
976,cryptic,Class,cryptic,,,feature_attribute,,,,,,,,,,,,,,,,
977,anchor_binding_site,Class,anchor_binding_site,,,transcript_region,,,,,,,,,,,,,,,,
978,template_region,Class,template_region,,,guide_RNA_region,,,,,,,,,,,,,,,,
979,gRNA_encoding,Class,gRNA_encoding,,,non_protein_coding,,,,,,,,,,,,,,,,
980,minicircle,Class,minicircle,SO:0000974,,replicon,,,,,,,,,,,,,,kinetoplast,,
981,rho_dependent_bacterial_terminator,Class,rho_dependent_bacterial_terminator,,,bacterial_terminator,,,,,,,,,,,,,,,,
982,rho_independent_bacterial_terminator,Class,rho_independent_bacterial_terminator,,,bacterial_terminator,,,,,,,,,,,,,,,,
983,strand_attribute,Class,strand_attribute,,,feature_attribute,,,,,,,,,,,,,,,,
984,single,Class,single,,,strand_attribute,,,,,,,,,,,,,,,,
985,double,Class,double,,,strand_attribute,,,,,,,,,,,,,,,,
986,topology_attribute,Class,topology_attribute,,,polymer_attribute,,,,,,,,,,,,,,,,
987,linear,Class,linear,,,topology_attribute,,,,,,,,,,,,,,,,
988,circular,Class,circular,,,topology_attribute,,,,,,,,,,,,,,,,
989,class_II_RNA,Class,class_II_RNA,,,ncRNA,,,,,,,,,,,,,,,,
990,class_I_RNA,Class,class_I_RNA,,,ncRNA,,,,,,,,,,,,,,,,
991,genomic_DNA,Class,genomic_DNA,,,DNA,,,,,,,,,,,,,,,,
992,BAC_cloned_genomic_insert,Class,BAC_cloned_genomic_insert,,,cloned_genomic_insert,,,,,,,,,,,,,,,,
993,consensus,Class,consensus,,,status,,,,,,,,,,,,,,,,
994,consensus_region,Class,consensus_region,,,region,SO_0001410,,,,,,,,,,,,,,,
995,consensus_mRNA,Class,consensus_mRNA,,,mRNA,consensus_region,,,,,,,,,,,,,,,
996,predicted_gene,Class,predicted_gene,,,gene,,,,,,,,,,,,,,,,
997,gene_fragment,Class,gene_fragment,,,gene_component_region,,,,,,,,,,,,,,,,
998,recursive_splice_site,Class,recursive_splice_site,,,SO_0001419,,,,,,,,,,,,,,,,
999,BAC_end,Class,BAC_end,,,read,,,,,,,,,,,,,,BAC,,
1000,rRNA_16S,Class,rRNA_16S,,,small_subunit_rRNA,,,,,,,,,,,,,,,,
1001,rRNA_23S,Class,rRNA_23S,,,large_subunit_rRNA,,,,,,,,,,,,,,,,
1002,rRNA_25S,Class,rRNA_25S,,,large_subunit_rRNA,,,,,,,,,,,,,,,,
1003,solo_LTR,Class,solo_LTR,,,long_terminal_repeat,,,,,,,,,,,,,,,,
1004,low_complexity,Class,low_complexity,,,status,,,,,,,,,,,,,,,,
1005,low_complexity_region,Class,low_complexity_region,,,region,SO_0001410,,,,,,,,,,,,,,,
1006,prophage,Class,prophage,,,proviral_region,,,,,,,,,,,,,,,,
1007,cryptic_prophage,Class,cryptic_prophage,,,genomic_island,,,,,,,,,,,,,,,,
1008,tetraloop,Class,tetraloop,,,stem_loop,,,,,,,,,,,,,,,,
1009,DNA_constraint_sequence,Class,DNA_constraint_sequence,,,ds_oligo,,,,,,,,,,,,,,,,
1010,i_motif,Class,i_motif,,,DNA_sequence_secondary_structure,,,,,,,,,,,,,,,,
1011,PNA_oligo,Class,PNA_oligo,,,synthetic_oligo,,,,,,,,,,,,,,,,
1012,DNAzyme,Class,DNAzyme,,,oligo,,,,,,,,,,,,,,,,
1013,MNP,Class,MNP,,,SO_1000002,,,,,,,,,,,,,,,,
1014,intron_domain,Class,intron_domain,,,primary_transcript_region,,,,,,,,,,,,,,intron,,
1015,wobble_base_pair,Class,wobble_base_pair,,,base_pair,,,,,,,,,,,,,,,,
1016,internal_guide_sequence,Class,internal_guide_sequence,,,intron_domain,,,,,,,,,,,,,,group_I_intron,,
1017,silent_mutation,Class,silent_mutation,,,SO_1000132,,,,,,,,,,,,,,,,
1018,epitope,Class,epitope,,,binding_site,,,,,,,,,,,,,,,,
1019,copy_number_variation,Class,copy_number_variation,,,sequence_variant,,,,,,,,,,,,,,,,
1020,sequence_variant_affecting_copy_number,Class,sequence_variant_affecting_copy_number,,,SO_1000132,,,,,,,,,,,,,,,,
1021,chromosome_breakpoint,Class,chromosome_breakpoint,SO:0001242,,junction,,,,,,,,,,,,,,chromosome,,
1022,inversion_breakpoint,Class,inversion_breakpoint,,,chromosome_breakpoint,,,,,,,,,,,,,,,,
1023,allele,Class,allele,,,sequence_variant,,,,,,,,,,,,,,,,gene
1024,haplotype,Class,haplotype,,,sequence_variant,,,,,,,,,,,,,,,,haplotype_block
1025,polymorphic_sequence_variant,Class,polymorphic_sequence_variant,,,sequence_variant,,,,,,,,,,,,,,,,
1026,genome,Class,genome,,,sequence_collection,,,,,,,,,,,,,,,,
1027,genotype,Class,genotype,,,sequence_variant,,,,,,,,,,,,,,,,genome
1028,diplotype,Class,diplotype,,,sequence_variant,,,,,,,,,,,,,,,,
1029,direction_attribute,Class,direction_attribute,,,feature_attribute,,,,,,,,,,,,,,,,
1030,forward,Class,forward,,,direction_attribute,,,,,,,,,,,,,,,,
1031,reverse,Class,reverse,,,direction_attribute,,,,,,,,,,,,,,,,
1032,mitochondrial_DNA,Class,mitochondrial_DNA,,,mitochondrial_sequence,,,,,,,,,,,,,,,,
1033,chloroplast_DNA,Class,chloroplast_DNA,,,chloroplast_sequence,,,,,,,,,,,,,,,,
1034,mirtron,Class,mirtron,,,intron_domain,,,,,,,,,,,,,,,,
1035,piRNA,Class,piRNA,,,ncRNA,,,,,,,,,,,,,,,,
1036,arginyl_tRNA,Class,arginyl_tRNA,,,tRNA,,,,arginine_tRNA_primary_transcript,,,,,,,,,,,,
1037,mobile_genetic_element,Class,mobile_genetic_element,,,region,SO_0001411,,,,,,,,,,,,,,,
1038,extrachromosomal_mobile_genetic_element,Class,extrachromosomal_mobile_genetic_element,,,mobile_genetic_element,,,,,,,,,,,,,,,,
1039,integrated_mobile_genetic_element,Class,integrated_mobile_genetic_element,,,mobile_genetic_element,,,,,,,,,,,,,,,,
1040,integrated_plasmid,Class,integrated_plasmid,,,integrated_mobile_genetic_element,,,,,,,,,,,,,,,,
1041,viral_sequence,Class,viral_sequence,,,,,,,,,,,,,,,,,,,
1042,phage_sequence,Class,phage_sequence,,,viral_sequence,,,,,,,,,,,,,,,,
1043,attCtn_site,Class,attCtn_site,,,integration_excision_site,,,,,,,,,,,,,,conjugative_transposon,,
1044,nuclear_mt_pseudogene,Class,nuclear_mt_pseudogene,,,pseudogene,,,,,,,,,,,,,,,,
1045,cointegrated_plasmid,Class,cointegrated_plasmid,,,integrated_mobile_genetic_element,,,,,,,,,,,,,,,,
1046,IRLinv_site,Class,IRLinv_site,,,inversion_site_part,,,,,,,,,,,,,,inversion_site,,
1047,IRRinv_site,Class,IRRinv_site,,,inversion_site_part,,,,,,,,,,,,,,inversion_site,,
1048,inversion_site_part,Class,inversion_site_part,,,site_specific_recombination_target_region,,,,,,,,,,,,,,,,
1049,defective_conjugative_transposon,Class,defective_conjugative_transposon,,,genomic_island,,,,,,,,,,,,,,,,
1050,repeat_fragment,Class,repeat_fragment,,,repeat_region,repeat_component,,,,,,,,,,,,,,,
1054,transposon_fragment,Class,transposon_fragment,,,transposable_element,,,,,,,,,,,,,,,,
1055,transcriptional_cis_regulatory_region,Class,transcriptional_cis_regulatory_region,,,SO_0005836,,,,,,,,,,,,,,,,
1056,splicing_regulatory_region,Class,splicing_regulatory_region,,,SO_0005836,,,,,,,,,,,,,,,,
1058,promoter_targeting_sequence,Class,promoter_targeting_sequence,,,transcriptional_cis_regulatory_region,,,,,,,,,,,,,,,,
1059,sequence_alteration,Class,sequence_alteration,SO:1000007,,sequence_feature,,,,,,,,,,,,,,,,
1060,sequence_variant,Class,sequence_variant,,,,,,,,,,,,,,,,,,,
1061,propeptide_cleavage_site,Class,propeptide_cleavage_site,BS:00063,,SO_0100011,,,,,,,,,,,,,,propeptide,,
1062,propeptide,Class,propeptide,BS:00077,,SO_0100011,,,,,,,,,,,,,,,,
1063,immature_peptide_region,Class,immature_peptide_region,BS:00129,,polypeptide_region,,,,,,,,,,,,,,,,
1064,active_peptide,Class,active_peptide,BS:00076,peptide,mature_protein_region,,,,,,,,,,,,,,,,
1066,compositionally_biased_region_of_peptide,Class,compositionally_biased_region_of_peptide,BS:00068,,polypeptide_region,,,,,,,,,,,,,,,,
1067,polypeptide_motif,Class,polypeptide_motif,BS:00032,motif,SO_0100021,,,,,,,,,,,,,,,,
1068,polypeptide_repeat,Class,polypeptide_repeat,BS:00070,,SO_0100021,,,,,,,,,,,,,,,,
1070,polypeptide_structural_region,Class,polypeptide_structural_region,BS:00337,,polypeptide_region,,,,,,,,,,,,,,,,
1071,membrane_structure,Class,membrane_structure,BS:00128,,polypeptide_structural_region,,,,,,,,,,,,,,,,
1072,extramembrane_polypeptide_region,Class,extramembrane_polypeptide_region,BS:00154,,polypeptide_structural_region,,,,,,,,,,,,,,membrane_structure,,
1073,cytoplasmic_polypeptide_region,Class,cytoplasmic_polypeptide_region,BS:00145,,extramembrane_polypeptide_region,,,,,,,,,,,,,,,,
1074,non_cytoplasmic_polypeptide_region,Class,non_cytoplasmic_polypeptide_region,BS:00144,,extramembrane_polypeptide_region,,,,,,,,,,,,,,,,
1075,intramembrane_polypeptide_region,Class,intramembrane_polypeptide_region,BS:00156,,polypeptide_structural_region,,,,,,,,,,,,,,membrane_structure,,
1076,membrane_peptide_loop,Class,membrane_peptide_loop,BS:00155,,intramembrane_polypeptide_region,,,,,,,,,,,,,,,,
1077,transmembrane_polypeptide_region,Class,transmembrane_polypeptide_region,BS:00158,,intramembrane_polypeptide_region,,,,,,,,,,,,,,,,
1078,polypeptide_secondary_structure,Class,polypeptide_secondary_structure,BS:00003,,polypeptide_structural_region,,,,,,,,,,,,,,,,
1079,polypeptide_structural_motif,Class,polypeptide_structural_motif,BS:0000338,,polypeptide_structural_region,,,,,,,,,,,,,,,,
1080,coiled_coil,Class,coiled_coil,BS:00041,,polypeptide_structural_motif,,,,,,,,,,,,,,,,
1081,helix_turn_helix,Class,helix_turn_helix,BS:00147,,polypeptide_structural_motif,,,,,,,peptide_helix,polypeptide_turn_motif,,,,,,,,
1082,polypeptide_sequencing_information,Class,polypeptide_sequencing_information,BS:00125,,remark,,,,,,,,,,,,,,,,
1083,non_adjacent_residues,Class,non_adjacent_residues,BS:00182,,polypeptide_sequencing_information,,,,,,,,,,,,,,,,
1084,non_terminal_residue,Class,non_terminal_residue,BS:00072,,polypeptide_sequencing_information,,,,,,,,,,,,,,,,
1085,sequence_conflict,Class,sequence_conflict,BS:00069,,polypeptide_sequencing_information,,,,,,,,,,,,,,,,
1086,sequence_uncertainty,Class,sequence_uncertainty,BS:00181,,polypeptide_sequencing_information,,,,,,,,,,,,,,,,
1089,post_translationally_modified_region,Class,post_translationally_modified_region,BS:00052,,SO_0100001,,,,,,,,,,,,,,,,
1092,polypeptide_metal_contact,Class,polypeptide_metal_contact,BS:00027,,binding_site,SO_0100002,,,,,,,,,,,,,,,
1093,protein_protein_contact,Class,protein_protein_contact,BS:00131,,binding_site,SO_0100002,,,,,,,,,,,,,,,
1094,polypeptide_calcium_ion_contact_site,Class,polypeptide_calcium_ion_contact_site,BS:00186,,polypeptide_metal_contact,,,,,,,,,,,,,,,,
1095,polypeptide_cobalt_ion_contact_site,Class,polypeptide_cobalt_ion_contact_site,BS:00136,,polypeptide_metal_contact,,,,,,,,,,,,,,,,
1096,polypeptide_copper_ion_contact_site,Class,polypeptide_copper_ion_contact_site,BS:00146,,polypeptide_metal_contact,,,,,,,,,,,,,,,,
1097,polypeptide_iron_ion_contact_site,Class,polypeptide_iron_ion_contact_site,BS:00137,,polypeptide_metal_contact,,,,,,,,,,,,,,,,
1098,polypeptide_magnesium_ion_contact_site,Class,polypeptide_magnesium_ion_contact_site,BS:00187,,polypeptide_metal_contact,,,,,,,,,,,,,,,,
1099,polypeptide_manganese_ion_contact_site,Class,polypeptide_manganese_ion_contact_site,BS:00140,,polypeptide_metal_contact,,,,,,,,,,,,,,,,
1100,polypeptide_molybdenum_ion_contact_site,Class,polypeptide_molybdenum_ion_contact_site,BS:00141,,polypeptide_metal_contact,,,,,,,,,,,,,,,,
1101,polypeptide_nickel_ion_contact_site,Class,polypeptide_nickel_ion_contact_site,BS:00142,,polypeptide_metal_contact,,,,,,,,,,,,,,,,
1102,polypeptide_tungsten_ion_contact_site,Class,polypeptide_tungsten_ion_contact_site,BS:00143,,polypeptide_metal_contact,,,,,,,,,,,,,,,,
1103,polypeptide_zinc_ion_contact_site,Class,polypeptide_zinc_ion_contact_site,BS:00185,,polypeptide_metal_contact,,,,,,,,,,,,,,,,
1104,catalytic_residue,Class,catalytic_residue,BS:00026,,amino_acid,,,,,,,,,,,,,,SO_0100019,,
1105,polypeptide_ligand_contact,Class,polypeptide_ligand_contact,BS:00157,,binding_site,SO_0100002,,,,,,,,,,,,,,,
1106,asx_motif,Class,asx_motif,BS:00202,,polypeptide_secondary_structure,,,,,,,,,,,,,,,,
1107,beta_bulge,Class,beta_bulge,BS:00208,,polypeptide_secondary_structure,,,,,,,,,,,,,,,,
1108,beta_bulge_loop,Class,beta_bulge_loop,BS:00209,,polypeptide_secondary_structure,,,,,,,,,,,,,,,,
1109,beta_bulge_loop_five,Class,beta_bulge_loop_five,BS:00210,,beta_bulge_loop,,,,,,,,,,,,,,,,
1110,beta_bulge_loop_six,Class,beta_bulge_loop_six,BS:00211,,beta_bulge_loop,,,,,,,,,,,,,,,,
1111,beta_strand,Class,beta_strand,BS:00042,,polypeptide_secondary_structure,,,,,,,,,,,,,,,,
1112,antiparallel_beta_strand,Class,antiparallel_beta_strand,BS:0000341,,beta_strand,,,,,,,,,,,,,,,,
1113,parallel_beta_strand,Class,parallel_beta_strand,BS:00151,,beta_strand,,,,,,,,,,,,,,,,
1114,peptide_helix,Class,peptide_helix,BS:00152,,polypeptide_secondary_structure,,,,,,,,,,,,,,,,
1115,left_handed_peptide_helix,Class,left_handed_peptide_helix,BS:00222,,peptide_helix,,,,,,,,,,,,,,,,
1116,right_handed_peptide_helix,Class,right_handed_peptide_helix,BS:0000339,,peptide_helix,,,,,,,,,,,,,,,,
1117,alpha_helix,Class,alpha_helix,BS:00040,,right_handed_peptide_helix,,,,,,,,,,,,,,,,
1118,pi_helix,Class,pi_helix,BS:00153,,right_handed_peptide_helix,,,,,,,,,,,,,,,,
1119,three_ten_helix,Class,three_ten_helix,BS:0000340,,right_handed_peptide_helix,,,,,,,,,,,,,,,,
1120,polypeptide_nest_motif,Class,polypeptide_nest_motif,BS:00223,,polypeptide_secondary_structure,,,,,,,,,,,,,,,,
1121,polypeptide_nest_left_right_motif,Class,polypeptide_nest_left_right_motif,BS:00224,,polypeptide_nest_motif,,,,,,,,,,,,,,,,
1122,polypeptide_nest_right_left_motif,Class,polypeptide_nest_right_left_motif,BS:00225,,polypeptide_nest_motif,,,,,,,,,,,,,,,,
1123,schellmann_loop,Class,schellmann_loop,BS:00226,,polypeptide_secondary_structure,,,,,,,,,,,,,,,,
1124,schellmann_loop_seven,Class,schellmann_loop_seven,BS:00228,,schellmann_loop,,,,,,,,,,,,,,,,
1125,schellmann_loop_six,Class,schellmann_loop_six,BS:00227,,schellmann_loop,,,,,,,,,,,,,,,,
1126,serine_threonine_motif,Class,serine_threonine_motif,BS:00229,,polypeptide_secondary_structure,,,,,,,,,,,,,,,,
1127,serine_threonine_staple_motif,Class,serine_threonine_staple_motif,BS:00230,,polypeptide_secondary_structure,,,,,,,,,,,,,,,,
1128,polypeptide_turn_motif,Class,polypeptide_turn_motif,BS:00148,,polypeptide_secondary_structure,,,,,,,,,,,,,,,,
